Floorplan,Device,Training Data,Training Epsilon,Attack,Inference Epsilon,Mean Error,Median Error,Min Error,Max Error
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,BLU,ORIGINAL,0.0,ORIGINAL,0.0,7.610294117647059,3.0,0,60
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,HTC,ORIGINAL,0.0,ORIGINAL,0.0,1.6176470588235294,1.0,0,6
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,LG,ORIGINAL,0.0,ORIGINAL,0.0,1.9191176470588236,1.0,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,MOTO,ORIGINAL,0.0,ORIGINAL,0.0,1.8455882352941178,1.5,0,7
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
sciences,OP3,ORIGINAL,0.0,ORIGINAL,0.0,0.6397058823529411,0.0,0,5
