Floorplan,Device,Training Data,Training Epsilon,Attack,Inference Epsilon,Mean Error,Median Error,Min Error,Max Error
engr1,BLU,ORIGINAL,0.1,ORIGINAL,0.1,2.3333333333333335,2.0,0,7
engr1,HTC,ORIGINAL,0.1,ORIGINAL,0.1,1.625,1.0,0,5
engr1,LG,ORIGINAL,0.1,ORIGINAL,0.1,1.9583333333333333,1.5,0,8
engr1,MOTO,ORIGINAL,0.1,ORIGINAL,0.1,1.4791666666666667,1.0,0,6
engr1,OP3,ORIGINAL,0.1,ORIGINAL,0.1,0.25,0.0,0,4
engr1,S7,ORIGINAL,0.1,ORIGINAL,0.1,1.1041666666666667,1.0,0,4
engr1,BLU,SAE,0.1,ORIGINAL,0.1,1.8958333333333333,2.0,0,7
engr1,HTC,SAE,0.1,ORIGINAL,0.1,1.2916666666666667,1.0,0,4
engr1,LG,SAE,0.1,ORIGINAL,0.1,1.7708333333333333,1.0,0,6
engr1,MOTO,SAE,0.1,ORIGINAL,0.1,1.4583333333333333,1.0,0,9
engr1,OP3,SAE,0.1,ORIGINAL,0.1,0.3333333333333333,0.0,0,5
engr1,S7,SAE,0.1,ORIGINAL,0.1,0.8125,1.0,0,3
engr1,BLU,STACKED_SAE,0.1,ORIGINAL,0.1,1.6041666666666667,1.0,0,6
engr1,HTC,STACKED_SAE,0.1,ORIGINAL,0.1,1.8125,1.0,0,7
engr1,LG,STACKED_SAE,0.1,ORIGINAL,0.1,2.5208333333333335,2.0,0,8
engr1,MOTO,STACKED_SAE,0.1,ORIGINAL,0.1,1.7708333333333333,1.0,0,7
engr1,OP3,STACKED_SAE,0.1,ORIGINAL,0.1,0.625,0.0,0,6
engr1,S7,STACKED_SAE,0.1,ORIGINAL,0.1,1.3541666666666667,1.0,0,6
engr1,BLU,GAN,0.1,ORIGINAL,0.1,2.3333333333333335,2.0,0,7
engr1,HTC,GAN,0.1,ORIGINAL,0.1,1.625,1.0,0,5
engr1,LG,GAN,0.1,ORIGINAL,0.1,1.9583333333333333,1.5,0,8
engr1,MOTO,GAN,0.1,ORIGINAL,0.1,1.4791666666666667,1.0,0,6
engr1,OP3,GAN,0.1,ORIGINAL,0.1,0.25,0.0,0,4
engr1,S7,GAN,0.1,ORIGINAL,0.1,1.1041666666666667,1.0,0,4
engr1,BLU,FGSM,0.1,ORIGINAL,0.1,2.3333333333333335,2.0,0,7
